PPTYP,PPTYPT,PPGROUP,PPGROUPT,PAYPLAN,PAYPLANT,PPGRD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-FL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-GL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-HL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-ID
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-II
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-IL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-JL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-KL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LC
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LD
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LF
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LG
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LH
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LI
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LJ
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LK
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,AT,AT-FEDERAL AVIATION ADMINISTRATION AIR TRAFFIC CONTROLLER COMPENSATION PLAN,AT-LL
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CE,CE-CONTRACT EDUCATION--YEAR LONG,CE-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CM,CM-FDIC SUPERVISORY AND MANAGERIAL POSITIONS BELOW THE EXECUTIVE LEVEL ONLY,CM-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CM,CM-FDIC SUPERVISORY AND MANAGERIAL POSITIONS BELOW THE EXECUTIVE LEVEL ONLY,CM-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-22
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-30
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-31
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-32
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-33
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-40
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-41
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-42
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-43
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-51
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-52
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-53
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-60
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-71
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-81
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-82
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CN,CN-BUREAU OF CONSUMER FINANCIAL PROTECT(CFPB) INDEPENDENT AGCY WITHIN THE FED RES SYST(USE BY CFPB ONLY),CN-90
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-10
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CT,"CT-COMMODITY FUTURES TRADING COMMISSION POSITIONS PREVIOUSLY DEFINED UNDER PAY PLAN CODES AD, ES, GM, AND GS",CT-18
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-08
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-09
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CU,CU-CREDIT UNION EMPLOYEES,CU-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CX,CX-SENIOR EXPERT POSITIONS IN THE FEDERAL DEPOSIT INSURANCE CORPORATION,CX-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-07
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-11
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-12
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-13
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-14
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-15
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-16
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-17
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-21
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-22
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,CY,CY-CONTRACT EDUCATION--SCHOOL YEAR,CY-23
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DA,DA-DEMONSTRATION ADMINISTRATIVE,DA-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DB,DB-DEMONSTRATION ENGINEERS AND SCIENTISTS,DB-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DE,DE-DEMONSTRATION ENGINEERS AND SCIENTISTS TECHNICIANS,DE-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-00
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DG,DG-DEMONSTRATION GENERAL,DG-06
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DJ,DJ-DEMONSTRATION ADMINISTRATIVE,DJ-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-01
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DK,DK-DEMONSTRATION GENERAL SUPPORT,DK-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-02
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-03
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-04
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DN,DN-DEFENSE NUCLEAR FACILITIES SAFETY BOARD EXCEPTED SERVICE EMPLOYEES,DN-05
3,Other White Collar Pay Plans,32,Single Agency Pay Plans,DO,"DO-BUSINESS MANAGEMENT AND PROFESSIONAL CAREER PATH, AIR FORCE RESEARCH LABORATORY",DO-01
